w\k,3,4,5,6,7,8,9,10
4,"R=0.714, BT=21.34s, QT=1.01s, FS=58930KB, FN=0.000, FP=0.712, FPR=0.176"
5,"R=0.545, BT=15.19s, QT=0.90s, FS=46085KB, FN=0.000, FP=4.811, FPR=0.219","R=0.715, BT=19.71s, QT=1.02s, FS=58991KB, FN=0.000, FP=0.608, FPR=0.180"
6,"R=0.441, BT=12.24s, QT=0.97s, FS=38249KB, FN=0.000, FP=28.808, FPR=0.255","R=0.544, BT=14.14s, QT=0.92s, FS=46016KB, FN=0.000, FP=4.687, FPR=0.223","R=0.715, BT=18.06s, QT=1.02s, FS=59003KB, FN=0.000, FP=0.647, FPR=0.179"
7,"R=0.373, BT=10.61s, QT=1.99s, FS=33078KB, FN=0.000, FP=288.116, FPR=0.327","R=0.442, BT=11.21s, QT=0.98s, FS=38327KB, FN=0.000, FP=27.460, FPR=0.251","R=0.544, BT=13.62s, QT=1.00s, FS=46019KB, FN=0.000, FP=4.074, FPR=0.222","R=0.715, BT=17.09s, QT=1.13s, FS=59005KB, FN=0.000, FP=0.552, FPR=0.178"
8,"R=0.321, BT=9.45s, QT=6.18s, FS=29079KB, FN=0.000, FP=1606.003, FPR=0.398","R=0.373, BT=9.69s, QT=2.22s, FS=33060KB, FN=0.000, FP=268.998, FPR=0.290","R=0.442, BT=10.66s, QT=1.07s, FS=38307KB, FN=0.000, FP=45.441, FPR=0.243","R=0.544, BT=12.38s, QT=0.92s, FS=46014KB, FN=0.000, FP=5.783, FPR=0.225","R=0.715, BT=15.57s, QT=1.04s, FS=59005KB, FN=0.000, FP=0.724, FPR=0.181"
9,"R=0.283, BT=8.65s, QT=13.96s, FS=26236KB, FN=0.000, FP=4464.657, FPR=0.485","R=0.320, BT=8.62s, QT=5.47s, FS=29054KB, FN=0.000, FP=929.854, FPR=0.345","R=0.373, BT=9.15s, QT=1.86s, FS=33016KB, FN=0.000, FP=195.399, FPR=0.273","R=0.442, BT=10.17s, QT=1.02s, FS=38302KB, FN=0.000, FP=39.817, FPR=0.249","R=0.544, BT=11.83s, QT=1.01s, FS=46013KB, FN=0.000, FP=6.380, FPR=0.230","R=0.715, BT=15.55s, QT=1.16s, FS=59005KB, FN=0.000, FP=0.639, FPR=0.173"
10,"R=0.253, BT=8.60s, QT=25.55s, FS=23952KB, FN=0.000, FP=7847.681, FPR=0.567","R=0.283, BT=7.92s, QT=9.97s, FS=26197KB, FN=0.000, FP=1837.815, FPR=0.417","R=0.320, BT=8.11s, QT=3.21s, FS=29064KB, FN=0.000, FP=454.298, FPR=0.321","R=0.372, BT=8.75s, QT=1.34s, FS=33002KB, FN=0.000, FP=101.186, FPR=0.280","R=0.442, BT=9.70s, QT=0.93s, FS=38301KB, FN=0.000, FP=24.056, FPR=0.258","R=0.544, BT=11.01s, QT=0.90s, FS=46012KB, FN=0.000, FP=4.818, FPR=0.219","R=0.715, BT=13.78s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.694, FPR=0.177"
11,"R=0.227, BT=7.62s, QT=36.73s, FS=21993KB, FN=0.000, FP=12715.053, FPR=0.658","R=0.252, BT=7.40s, QT=16.18s, FS=23902KB, FN=0.000, FP=3101.468, FPR=0.482","R=0.283, BT=7.46s, QT=4.95s, FS=26187KB, FN=0.000, FP=786.375, FPR=0.392","R=0.321, BT=7.80s, QT=1.85s, FS=29074KB, FN=0.000, FP=196.225, FPR=0.317","R=0.372, BT=8.42s, QT=1.01s, FS=32999KB, FN=0.000, FP=48.505, FPR=0.289","R=0.442, BT=9.10s, QT=0.88s, FS=38301KB, FN=0.000, FP=12.658, FPR=0.257","R=0.544, BT=10.61s, QT=0.87s, FS=46012KB, FN=0.000, FP=3.156, FPR=0.229","R=0.715, BT=13.35s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.510, FPR=0.186"
