w\k,3,4,5,6,7,8,9,10
4,0.176
5,0.219,0.180
6,0.255,0.223,0.179
7,0.327,0.251,0.222,0.178
8,0.398,0.290,0.243,0.225,0.181
9,0.485,0.345,0.273,0.249,0.230,0.173
10,0.567,0.417,0.321,0.280,0.258,0.219,0.177
11,0.658,0.482,0.392,0.317,0.289,0.257,0.229,0.186
