w\k,3,4,5,6,7,8,9,10
4,0.712
5,4.811,0.608
6,28.808,4.687,0.647
7,288.116,27.460,4.074,0.552
8,1606.003,268.998,45.441,5.783,0.724
9,4464.657,929.854,195.399,39.817,6.380,0.639
10,7847.681,1837.815,454.298,101.186,24.056,4.818,0.694
11,12715.053,3101.468,786.375,196.225,48.505,12.658,3.156,0.510
