w\k,3,4,5,6,7,8,9,10
4,21.34
5,15.19,19.71
6,12.24,14.14,18.06
7,10.61,11.21,13.62,17.09
8,9.45,9.69,10.66,12.38,15.57
9,8.65,8.62,9.15,10.17,11.83,15.55
10,8.60,7.92,8.11,8.75,9.70,11.01,13.78
11,7.62,7.40,7.46,7.80,8.42,9.10,10.61,13.35
