w\k,3,4,5,6,7,8,9,10
4,0.075
5,0.121,0.067
6,0.203,0.135,0.075
7,0.278,0.169,0.125,0.071
8,0.351,0.223,0.169,0.121,0.070
9,0.451,0.278,0.201,0.160,0.113,0.058
10,0.545,0.345,0.243,0.200,0.155,0.108,0.058
11,0.621,0.425,0.308,0.249,0.206,0.161,0.119,0.039
