w\k,3,4,5,6,7,8,9,10
4,1.02
5,0.88,1.00
6,1.02,0.89,0.98
7,2.82,0.96,0.90,1.06
8,7.98,2.57,1.10,0.89,1.05
9,16.55,7.01,1.94,1.03,0.90,0.99
10,28.01,12.54,3.78,1.58,1.02,1.03,0.99
11,40.32,19.85,5.46,1.85,1.00,0.85,0.84,1.04
