w\k,3,4,5,6,7,8,9,10
4,0.051
5,0.387,0.042
6,2.812,0.332,0.048
7,34.187,2.519,0.318,0.044
8,150.822,23.290,3.849,0.371,0.043
9,348.983,85.875,15.256,3.373,0.368,0.033
10,616.649,153.086,34.308,8.347,1.578,0.318,0.028
11,875.779,251.264,57.123,13.317,3.279,0.814,0.105,0.021
