w\k,3,4,5,6,7,8,9,10
4,"R=0.680, BT=20.15s, QT=1.02s, FS=56348KB, FN=0.000, FP=0.051, FPR=0.045"
5,"R=0.511, BT=14.50s, QT=0.88s, FS=43529KB, FN=0.000, FP=0.387, FPR=0.071","R=0.656, BT=17.80s, QT=1.00s, FS=54512KB, FN=0.000, FP=0.042, FPR=0.042"
6,"R=0.407, BT=11.87s, QT=1.02s, FS=35649KB, FN=0.000, FP=2.812, FPR=0.143","R=0.490, BT=12.95s, QT=0.89s, FS=41946KB, FN=0.000, FP=0.332, FPR=0.069","R=0.670, BT=17.02s, QT=0.98s, FS=55617KB, FN=0.000, FP=0.048, FPR=0.046"
7,"R=0.339, BT=10.48s, QT=2.82s, FS=30459KB, FN=0.000, FP=34.187, FPR=0.221","R=0.392, BT=10.74s, QT=0.96s, FS=34516KB, FN=0.000, FP=2.519, FPR=0.110","R=0.503, BT=12.67s, QT=0.90s, FS=42909KB, FN=0.000, FP=0.318, FPR=0.076","R=0.666, BT=15.62s, QT=1.06s, FS=55319KB, FN=0.000, FP=0.044, FPR=0.044"
8,"R=0.290, BT=9.68s, QT=7.98s, FS=26736KB, FN=0.000, FP=150.822, FPR=0.279","R=0.328, BT=9.58s, QT=2.57s, FS=29621KB, FN=0.000, FP=23.290, FPR=0.167","R=0.403, BT=10.65s, QT=1.10s, FS=35310KB, FN=0.000, FP=3.849, FPR=0.115","R=0.500, BT=11.92s, QT=0.89s, FS=42686KB, FN=0.000, FP=0.371, FPR=0.067","R=0.666, BT=14.78s, QT=1.05s, FS=55309KB, FN=0.000, FP=0.043, FPR=0.043"
9,"R=0.254, BT=9.25s, QT=16.55s, FS=23995KB, FN=0.000, FP=348.983, FPR=0.384","R=0.281, BT=8.96s, QT=7.01s, FS=26087KB, FN=0.000, FP=85.875, FPR=0.229","R=0.335, BT=9.50s, QT=1.94s, FS=30190KB, FN=0.000, FP=15.256, FPR=0.147","R=0.400, BT=10.21s, QT=1.03s, FS=35105KB, FN=0.000, FP=3.373, FPR=0.108","R=0.500, BT=11.46s, QT=0.90s, FS=42702KB, FN=0.000, FP=0.368, FPR=0.061","R=0.667, BT=13.64s, QT=0.99s, FS=55395KB, FN=0.000, FP=0.033, FPR=0.033"
10,"R=0.225, BT=9.01s, QT=28.01s, FS=21857KB, FN=0.000, FP=616.649, FPR=0.470","R=0.247, BT=8.72s, QT=12.54s, FS=23476KB, FN=0.000, FP=153.086, FPR=0.297","R=0.287, BT=9.63s, QT=3.78s, FS=26509KB, FN=0.000, FP=34.308, FPR=0.188","R=0.333, BT=10.05s, QT=1.58s, FS=30002KB, FN=0.000, FP=8.347, FPR=0.148","R=0.400, BT=10.71s, QT=1.02s, FS=35081KB, FN=0.000, FP=1.578, FPR=0.114","R=0.501, BT=11.76s, QT=1.03s, FS=42733KB, FN=0.000, FP=0.318, FPR=0.067","R=0.666, BT=13.42s, QT=0.99s, FS=55324KB, FN=0.000, FP=0.028, FPR=0.028"
11,"R=0.203, BT=8.92s, QT=40.32s, FS=20127KB, FN=0.000, FP=875.779, FPR=0.541","R=0.220, BT=8.51s, QT=19.85s, FS=21428KB, FN=0.000, FP=251.264, FPR=0.378","R=0.250, BT=8.71s, QT=5.46s, FS=23742KB, FN=0.000, FP=57.123, FPR=0.252","R=0.285, BT=8.95s, QT=1.85s, FS=26364KB, FN=0.000, FP=13.317, FPR=0.200","R=0.333, BT=9.24s, QT=1.00s, FS=30032KB, FN=0.000, FP=3.279, FPR=0.169","R=0.400, BT=9.14s, QT=0.85s, FS=35125KB, FN=0.000, FP=0.814, FPR=0.126","R=0.500, BT=10.45s, QT=0.84s, FS=42683KB, FN=0.000, FP=0.105, FPR=0.046","R=0.667, BT=12.87s, QT=1.04s, FS=55339KB, FN=0.000, FP=0.021, FPR=0.021"
