w\k,3,4,5,6,7,8,9,10
4,20.15
5,14.50,17.80
6,11.87,12.95,17.02
7,10.48,10.74,12.67,15.62
8,9.68,9.58,10.65,11.92,14.78
9,9.25,8.96,9.50,10.21,11.46,13.64
10,9.01,8.72,9.63,10.05,10.71,11.76,13.42
11,8.92,8.51,8.71,8.95,9.24,9.14,10.45,12.87
