w\k,3,4,5,6,7,8,9,10
4,1.07
5,0.89,0.97
6,1.04,0.86,0.99
7,2.85,1.04,0.94,1.06
8,7.77,2.49,1.22,0.98,1.06
9,15.83,6.78,1.89,1.00,0.85,0.98
10,26.45,11.81,3.33,1.35,0.86,0.86,0.98
11,37.35,18.91,5.15,1.74,0.95,0.83,0.83,0.97
