w\k,3,4,5,6,7,8,9,10
4,0.179
5,0.235,0.175
6,0.312,0.239,0.179
7,0.396,0.273,0.231,0.181
8,0.503,0.321,0.277,0.232,0.179
9,0.615,0.385,0.308,0.268,0.231,0.180
10,0.722,0.451,0.346,0.317,0.266,0.220,0.158
11,0.801,0.533,0.397,0.350,0.304,0.264,0.208,0.165
