w\k,3,4,5,6,7,8,9,10
4,0.647
5,5.508,0.677
6,42.845,4.828,0.633
7,526.660,31.643,4.304,0.620
8,2242.541,340.396,51.628,5.292,0.743
9,5133.502,1206.874,213.728,43.760,4.933,0.654
10,8986.262,2210.233,489.631,113.483,20.827,4.660,0.822
11,13007.795,3686.072,833.768,187.960,46.517,11.730,2.460,0.559
