w\k,3,4,5,6,7,8,9,10
4,21.41
5,15.25,19.81
6,12.24,14.19,18.19
7,10.72,11.24,13.24,16.70
8,9.44,9.67,10.80,12.39,15.56
9,8.67,8.59,9.22,10.72,12.97,14.71
10,8.07,7.88,8.16,8.81,9.71,11.27,13.89
11,7.65,7.34,7.52,7.82,8.46,9.14,10.65,13.33
