w\k,3,4,5,6,7,8,9,10
4,0.048
5,0.040,0.046
6,0.107,0.040,0.049
7,0.211,0.072,0.042,0.046
8,0.313,0.133,0.075,0.040,0.050
9,0.420,0.208,0.119,0.082,0.043,0.052
10,0.536,0.296,0.166,0.134,0.096,0.037,0.048
11,0.647,0.390,0.246,0.195,0.163,0.071,0.034,0.050
