w\k,3,4,5,6,7,8,9,10
4,1.03
5,0.93,1.04
6,1.31,0.92,1.21
7,2.86,1.00,0.95,1.06
8,8.35,2.35,1.19,0.99,1.11
9,17.92,5.90,2.00,1.20,1.06,1.03
10,29.39,10.73,3.46,1.39,0.97,0.97,1.11
11,45.61,17.60,5.36,2.00,1.08,1.00,0.97,1.11
