w\k,3,4,5,6,7,8,9,10
4,0.049
5,0.083,0.046
6,1.427,0.112,0.049
7,8.789,0.645,0.071,0.046
8,37.912,5.843,0.951,0.104,0.050
9,96.096,19.742,4.447,0.850,0.105,0.052
10,165.434,38.648,9.789,2.079,0.469,0.058,0.048
11,261.808,64.552,17.044,4.049,0.969,0.183,0.035,0.050
