w\k,3,4,5,6,7,8,9,10
4,21.32
5,15.15,19.72
6,12.21,14.14,18.16
7,10.62,11.20,13.25,16.71
8,9.45,9.67,10.67,12.43,15.55
9,8.66,8.58,9.31,10.17,11.76,14.44
10,8.07,7.93,8.11,8.75,9.65,11.00,13.79
11,7.64,7.41,7.44,7.77,8.41,9.09,10.57,13.34
