w\k,3,4,5,6,7,8,9,10
4,0.206
5,1.310,0.157
6,10.206,1.319,0.213
7,83.598,7.532,1.117,0.147
8,422.960,70.047,12.648,1.611,0.193
9,1152.535,239.072,51.263,10.810,1.663,0.183
10,2025.132,471.750,120.499,27.494,6.617,1.234,0.181
11,3283.255,802.884,209.106,52.838,13.260,3.345,0.780,0.093
