w\k,3,4,5,6,7,8,9,10
4,1.02
5,0.90,1.02
6,1.07,0.91,1.04
7,2.21,1.00,0.91,1.03
8,6.65,2.29,1.11,0.93,1.03
9,15.17,5.74,1.90,1.05,0.92,1.03
10,25.42,10.41,3.31,1.37,0.94,0.92,1.02
11,40.07,16.93,5.25,1.93,1.05,0.90,0.89,1.02
