w\k,3,4,5,6,7,8,9,10
4,"R=0.714, BT=21.34s, QT=1.03s, FS=58930KB, FN=0.000, FP=0.048, FPR=0.048"
5,"R=0.545, BT=15.20s, QT=0.90s, FS=46085KB, FN=0.000, FP=0.373, FPR=0.074","R=0.715, BT=19.64s, QT=1.03s, FS=58991KB, FN=0.000, FP=0.045, FPR=0.045"
6,"R=0.441, BT=12.24s, QT=1.07s, FS=38249KB, FN=0.000, FP=3.312, FPR=0.151","R=0.544, BT=14.15s, QT=0.91s, FS=46016KB, FN=0.000, FP=0.464, FPR=0.073","R=0.715, BT=18.07s, QT=1.03s, FS=59003KB, FN=0.000, FP=0.049, FPR=0.049"
7,"R=0.373, BT=10.71s, QT=2.23s, FS=33078KB, FN=0.000, FP=24.111, FPR=0.256","R=0.442, BT=11.23s, QT=1.00s, FS=38327KB, FN=0.000, FP=2.099, FPR=0.122","R=0.544, BT=13.19s, QT=0.93s, FS=46019KB, FN=0.000, FP=0.321, FPR=0.073","R=0.715, BT=16.72s, QT=1.05s, FS=59005KB, FN=0.000, FP=0.046, FPR=0.046"
8,"R=0.321, BT=9.53s, QT=6.75s, FS=29079KB, FN=0.000, FP=113.422, FPR=0.350","R=0.373, BT=9.85s, QT=2.49s, FS=33060KB, FN=0.000, FP=18.227, FPR=0.179","R=0.442, BT=10.96s, QT=1.22s, FS=38307KB, FN=0.000, FP=3.235, FPR=0.121","R=0.544, BT=12.52s, QT=1.00s, FS=46014KB, FN=0.000, FP=0.434, FPR=0.072","R=0.715, BT=15.74s, QT=1.11s, FS=59005KB, FN=0.000, FP=0.050, FPR=0.050"
9,"R=0.283, BT=8.68s, QT=15.36s, FS=26236KB, FN=0.000, FP=312.235, FPR=0.447","R=0.320, BT=8.57s, QT=5.74s, FS=29054KB, FN=0.000, FP=64.998, FPR=0.254","R=0.373, BT=9.16s, QT=1.94s, FS=33016KB, FN=0.000, FP=13.666, FPR=0.165","R=0.442, BT=10.16s, QT=1.07s, FS=38302KB, FN=0.000, FP=2.963, FPR=0.120","R=0.544, BT=11.74s, QT=1.00s, FS=46013KB, FN=0.000, FP=0.443, FPR=0.076","R=0.715, BT=14.46s, QT=1.11s, FS=59005KB, FN=0.000, FP=0.052, FPR=0.052"
10,"R=0.253, BT=8.05s, QT=26.31s, FS=23952KB, FN=0.000, FP=554.567, FPR=0.545","R=0.283, BT=8.26s, QT=11.44s, FS=26197KB, FN=0.000, FP=133.062, FPR=0.330","R=0.320, BT=8.79s, QT=3.62s, FS=29064KB, FN=0.000, FP=34.133, FPR=0.212","R=0.372, BT=9.54s, QT=1.49s, FS=33002KB, FN=0.000, FP=7.554, FPR=0.166","R=0.442, BT=10.33s, QT=0.96s, FS=38301KB, FN=0.000, FP=1.712, FPR=0.132","R=0.544, BT=10.97s, QT=0.90s, FS=46012KB, FN=0.000, FP=0.344, FPR=0.081","R=0.715, BT=13.77s, QT=1.03s, FS=59005KB, FN=0.000, FP=0.048, FPR=0.048"
11,"R=0.227, BT=7.63s, QT=40.71s, FS=21993KB, FN=0.000, FP=894.114, FPR=0.643","R=0.252, BT=7.32s, QT=17.24s, FS=23902KB, FN=0.000, FP=226.117, FPR=0.409","R=0.283, BT=7.43s, QT=5.33s, FS=26187KB, FN=0.000, FP=59.665, FPR=0.281","R=0.321, BT=7.80s, QT=1.97s, FS=29074KB, FN=0.000, FP=14.818, FPR=0.224","R=0.372, BT=8.53s, QT=1.09s, FS=32999KB, FN=0.000, FP=3.526, FPR=0.195","R=0.442, BT=9.19s, QT=0.95s, FS=38301KB, FN=0.000, FP=0.856, FPR=0.153","R=0.544, BT=10.61s, QT=0.90s, FS=46012KB, FN=0.000, FP=0.136, FPR=0.066","R=0.715, BT=13.30s, QT=1.07s, FS=59005KB, FN=0.000, FP=0.050, FPR=0.050"
