w\k,3,4,5,6,7,8,9,10
4,0.048
5,0.074,0.045
6,0.151,0.073,0.049
7,0.256,0.122,0.073,0.046
8,0.350,0.179,0.121,0.072,0.050
9,0.447,0.254,0.165,0.120,0.076,0.052
10,0.545,0.330,0.212,0.166,0.132,0.081,0.048
11,0.643,0.409,0.281,0.224,0.195,0.153,0.066,0.050
