w\k,3,4,5,6,7,8,9,10
4,20.16
5,14.50,17.77
6,11.82,12.96,17.03
7,10.48,10.71,12.67,15.67
8,9.70,9.57,10.57,11.93,14.75
9,9.22,8.95,9.45,10.22,11.47,13.62
10,9.00,8.72,8.91,9.35,9.92,10.65,13.09
11,8.91,8.60,8.71,8.94,9.24,9.14,10.43,12.88
