w\k,3,4,5,6,7,8,9,10
4,0.99
5,0.89,0.97
6,1.07,0.85,0.99
7,2.86,0.97,0.87,0.99
8,8.10,2.55,1.07,0.88,0.99
9,16.55,6.95,1.93,1.03,0.88,0.99
10,28.30,12.10,3.42,1.39,0.86,0.86,0.98
11,40.07,19.88,5.39,1.81,1.06,0.84,0.84,0.98
