w\k,3,4,5,6,7,8,9,10
4,0.048
5,0.074,0.046
6,0.164,0.073,0.049
7,0.283,0.122,0.073,0.046
8,0.387,0.189,0.121,0.072,0.050
9,0.497,0.273,0.165,0.120,0.076,0.052
10,0.616,0.364,0.222,0.166,0.132,0.081,0.048
11,0.722,0.451,0.304,0.224,0.195,0.153,0.066,0.050
