w\k,3,4,5,6,7,8,9,10
4,0.049
5,0.374,0.046
6,4.544,0.464,0.049
7,29.634,2.102,0.321,0.046
8,131.148,18.480,3.235,0.434,0.050
9,338.777,65.753,13.666,2.963,0.443,0.052
10,591.881,134.576,34.156,7.554,1.712,0.344,0.048
11,943.844,228.060,59.720,14.818,3.526,0.856,0.136,0.050
