w\k,3,4,5,6,7,8,9,10
4,"R=0.714, BT=21.39s, QT=1.03s, FS=58930KB, FN=0.000, FP=0.049, FPR=0.048"
5,"R=0.545, BT=15.26s, QT=0.99s, FS=46085KB, FN=0.000, FP=0.374, FPR=0.074","R=0.715, BT=19.76s, QT=1.15s, FS=58991KB, FN=0.000, FP=0.046, FPR=0.046"
6,"R=0.441, BT=12.60s, QT=1.38s, FS=38249KB, FN=0.000, FP=4.544, FPR=0.164","R=0.544, BT=14.77s, QT=1.02s, FS=46016KB, FN=0.000, FP=0.464, FPR=0.073","R=0.715, BT=18.60s, QT=1.12s, FS=59003KB, FN=0.000, FP=0.049, FPR=0.049"
7,"R=0.373, BT=10.70s, QT=2.88s, FS=33078KB, FN=0.000, FP=29.634, FPR=0.283","R=0.442, BT=11.28s, QT=1.01s, FS=38327KB, FN=0.000, FP=2.102, FPR=0.122","R=0.544, BT=13.68s, QT=1.04s, FS=46019KB, FN=0.000, FP=0.321, FPR=0.073","R=0.715, BT=17.16s, QT=1.15s, FS=59005KB, FN=0.000, FP=0.046, FPR=0.046"
8,"R=0.321, BT=9.48s, QT=8.51s, FS=29079KB, FN=0.000, FP=131.148, FPR=0.387","R=0.373, BT=9.70s, QT=2.45s, FS=33060KB, FN=0.000, FP=18.480, FPR=0.189","R=0.442, BT=10.82s, QT=1.15s, FS=38307KB, FN=0.000, FP=3.235, FPR=0.121","R=0.544, BT=12.49s, QT=1.00s, FS=46014KB, FN=0.000, FP=0.434, FPR=0.072","R=0.715, BT=15.63s, QT=1.12s, FS=59005KB, FN=0.000, FP=0.050, FPR=0.050"
9,"R=0.283, BT=8.69s, QT=17.99s, FS=26236KB, FN=0.000, FP=338.777, FPR=0.497","R=0.320, BT=8.77s, QT=5.98s, FS=29054KB, FN=0.000, FP=65.753, FPR=0.273","R=0.373, BT=9.33s, QT=2.03s, FS=33016KB, FN=0.000, FP=13.666, FPR=0.165","R=0.442, BT=10.98s, QT=1.19s, FS=38302KB, FN=0.000, FP=2.963, FPR=0.120","R=0.544, BT=12.88s, QT=1.04s, FS=46013KB, FN=0.000, FP=0.443, FPR=0.076","R=0.715, BT=15.78s, QT=1.16s, FS=59005KB, FN=0.000, FP=0.052, FPR=0.052"
10,"R=0.253, BT=8.65s, QT=31.08s, FS=23952KB, FN=0.000, FP=591.881, FPR=0.616","R=0.283, BT=7.93s, QT=10.79s, FS=26197KB, FN=0.000, FP=134.576, FPR=0.364","R=0.320, BT=8.11s, QT=3.42s, FS=29064KB, FN=0.000, FP=34.156, FPR=0.222","R=0.372, BT=8.79s, QT=1.38s, FS=33002KB, FN=0.000, FP=7.554, FPR=0.166","R=0.442, BT=9.73s, QT=0.95s, FS=38301KB, FN=0.000, FP=1.712, FPR=0.132","R=0.544, BT=11.03s, QT=0.91s, FS=46012KB, FN=0.000, FP=0.344, FPR=0.081","R=0.715, BT=13.84s, QT=1.03s, FS=59005KB, FN=0.000, FP=0.048, FPR=0.048"
11,"R=0.227, BT=7.63s, QT=45.66s, FS=21993KB, FN=0.000, FP=943.844, FPR=0.722","R=0.252, BT=7.34s, QT=17.79s, FS=23902KB, FN=0.000, FP=228.060, FPR=0.451","R=0.283, BT=7.43s, QT=5.37s, FS=26187KB, FN=0.000, FP=59.720, FPR=0.304","R=0.321, BT=7.81s, QT=1.99s, FS=29074KB, FN=0.000, FP=14.818, FPR=0.224","R=0.372, BT=8.45s, QT=1.07s, FS=32999KB, FN=0.000, FP=3.526, FPR=0.195","R=0.442, BT=9.17s, QT=0.90s, FS=38301KB, FN=0.000, FP=0.856, FPR=0.153","R=0.544, BT=10.64s, QT=0.90s, FS=46012KB, FN=0.000, FP=0.136, FPR=0.066","R=0.715, BT=13.36s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.050, FPR=0.050"
