w\k,3,4,5,6,7,8,9,10
4,1.03
5,0.99,1.15
6,1.38,1.02,1.12
7,2.88,1.01,1.04,1.15
8,8.51,2.45,1.15,1.00,1.12
9,17.99,5.98,2.03,1.19,1.04,1.16
10,31.08,10.79,3.42,1.38,0.95,0.91,1.03
11,45.66,17.79,5.37,1.99,1.07,0.90,0.90,1.02
