w\k,3,4,5,6,7,8,9,10
4,"R=0.680, BT=20.15s, QT=0.99s, FS=56348KB, FN=0.000, FP=0.059, FPR=0.048"
5,"R=0.511, BT=14.49s, QT=0.90s, FS=43529KB, FN=0.000, FP=0.503, FPR=0.088","R=0.656, BT=17.72s, QT=0.99s, FS=54512KB, FN=0.000, FP=0.043, FPR=0.043"
6,"R=0.407, BT=11.87s, QT=1.27s, FS=35649KB, FN=0.000, FP=5.705, FPR=0.184","R=0.490, BT=13.01s, QT=0.87s, FS=41946KB, FN=0.000, FP=0.384, FPR=0.072","R=0.670, BT=17.02s, QT=0.99s, FS=55617KB, FN=0.000, FP=0.048, FPR=0.046"
7,"R=0.339, BT=10.45s, QT=3.98s, FS=30459KB, FN=0.000, FP=46.466, FPR=0.290","R=0.392, BT=10.72s, QT=1.01s, FS=34516KB, FN=0.000, FP=2.736, FPR=0.128","R=0.503, BT=12.69s, QT=0.89s, FS=42909KB, FN=0.000, FP=0.323, FPR=0.078","R=0.666, BT=15.65s, QT=1.00s, FS=55319KB, FN=0.000, FP=0.046, FPR=0.045"
8,"R=0.290, BT=9.67s, QT=10.44s, FS=26736KB, FN=0.000, FP=174.482, FPR=0.401","R=0.328, BT=9.56s, QT=2.83s, FS=29621KB, FN=0.000, FP=24.485, FPR=0.192","R=0.403, BT=10.67s, QT=1.10s, FS=35310KB, FN=0.000, FP=3.887, FPR=0.118","R=0.500, BT=12.00s, QT=1.01s, FS=42686KB, FN=0.000, FP=0.374, FPR=0.069","R=0.666, BT=15.24s, QT=1.12s, FS=55309KB, FN=0.000, FP=0.047, FPR=0.047"
9,"R=0.254, BT=9.32s, QT=20.33s, FS=23995KB, FN=0.000, FP=385.368, FPR=0.519","R=0.281, BT=9.05s, QT=7.45s, FS=26087KB, FN=0.000, FP=88.156, FPR=0.272","R=0.335, BT=9.55s, QT=2.09s, FS=30190KB, FN=0.000, FP=15.413, FPR=0.158","R=0.400, BT=10.20s, QT=1.04s, FS=35105KB, FN=0.000, FP=3.379, FPR=0.113","R=0.500, BT=11.50s, QT=0.94s, FS=42702KB, FN=0.000, FP=0.373, FPR=0.067","R=0.667, BT=13.67s, QT=1.07s, FS=55395KB, FN=0.000, FP=0.040, FPR=0.040"
10,"R=0.225, BT=9.01s, QT=33.00s, FS=21857KB, FN=0.000, FP=668.899, FPR=0.646","R=0.247, BT=8.73s, QT=13.03s, FS=23476KB, FN=0.000, FP=156.294, FPR=0.352","R=0.287, BT=9.59s, QT=3.89s, FS=26509KB, FN=0.000, FP=34.495, FPR=0.209","R=0.333, BT=9.99s, QT=1.59s, FS=30002KB, FN=0.000, FP=8.371, FPR=0.155","R=0.400, BT=10.76s, QT=1.00s, FS=35081KB, FN=0.000, FP=1.584, FPR=0.120","R=0.501, BT=11.77s, QT=1.01s, FS=42733KB, FN=0.000, FP=0.327, FPR=0.076","R=0.666, BT=13.35s, QT=0.99s, FS=55324KB, FN=0.000, FP=0.040, FPR=0.040"
11,"R=0.203, BT=8.93s, QT=46.58s, FS=20127KB, FN=0.000, FP=941.145, FPR=0.748","R=0.220, BT=8.51s, QT=20.66s, FS=21428KB, FN=0.000, FP=255.645, FPR=0.453","R=0.250, BT=8.69s, QT=5.50s, FS=23742KB, FN=0.000, FP=57.283, FPR=0.285","R=0.285, BT=8.94s, QT=1.83s, FS=26364KB, FN=0.000, FP=13.346, FPR=0.211","R=0.333, BT=9.24s, QT=1.01s, FS=30032KB, FN=0.000, FP=3.293, FPR=0.174","R=0.400, BT=9.15s, QT=0.87s, FS=35125KB, FN=0.000, FP=0.821, FPR=0.133","R=0.500, BT=10.45s, QT=0.86s, FS=42683KB, FN=0.000, FP=0.118, FPR=0.059","R=0.667, BT=12.87s, QT=1.02s, FS=55339KB, FN=0.000, FP=0.040, FPR=0.040"
