w\k,3,4,5,6,7,8,9,10
4,0.048
5,0.088,0.043
6,0.184,0.072,0.046
7,0.290,0.128,0.078,0.045
8,0.401,0.192,0.118,0.069,0.047
9,0.519,0.272,0.158,0.113,0.067,0.040
10,0.646,0.352,0.209,0.155,0.120,0.076,0.040
11,0.748,0.453,0.285,0.211,0.174,0.133,0.059,0.040
