w\k,3,4,5,6,7,8,9,10
4,1.09
5,0.97,1.08
6,1.06,0.96,1.09
7,2.17,1.02,1.02,1.15
8,6.47,2.22,1.10,0.98,1.10
9,14.40,5.47,1.95,1.17,1.04,1.17
10,24.09,10.00,3.22,1.33,0.92,0.90,1.02
11,37.20,16.22,5.02,1.85,1.03,0.88,0.89,1.00
