w\k,3,4,5,6,7,8,9,10
4,0.177
5,0.228,0.181
6,0.305,0.231,0.180
7,0.401,0.280,0.230,0.178
8,0.506,0.340,0.271,0.232,0.182
9,0.611,0.410,0.314,0.274,0.236,0.174
10,0.708,0.479,0.370,0.318,0.280,0.226,0.178
11,0.801,0.552,0.436,0.359,0.326,0.279,0.236,0.187
