w\k,3,4,5,6,7,8,9,10
4,21.35
5,15.22,19.72
6,12.25,14.18,18.18
7,10.67,11.26,13.65,16.95
8,9.53,9.65,10.72,12.41,15.57
9,8.67,8.63,9.27,10.38,12.81,16.14
10,8.14,7.94,8.09,8.76,9.70,10.96,13.72
11,7.64,7.37,7.49,7.80,8.45,9.13,10.61,13.35
