w\k,3,4,5,6,7,8,9,10
4,20.16
5,14.50,17.73
6,11.85,13.00,17.02
7,10.52,10.68,12.63,15.72
8,9.69,9.57,10.61,11.98,14.75
9,9.24,9.03,9.51,10.20,11.43,13.68
10,8.99,8.71,8.99,9.94,10.80,11.11,13.07
11,8.90,8.59,8.70,8.95,9.25,9.12,10.44,12.87
