w\k,3,4,5,6,7,8,9,10
4,1.00
5,0.90,0.98
6,1.26,0.89,0.99
7,3.96,0.99,0.87,0.99
8,10.32,2.73,1.09,0.88,1.06
9,19.76,7.33,1.95,1.02,0.88,0.99
10,32.49,12.53,3.58,1.58,1.02,0.87,0.99
11,46.13,20.48,5.43,1.82,0.98,0.85,0.84,1.00
