w\k,3,4,5,6,7,8,9,10
4,0.167
5,1.736,0.149
6,19.282,1.333,0.131
7,176.473,9.487,1.099,0.128
8,653.273,93.505,13.492,1.389,0.170
9,1428.057,317.861,55.029,11.828,1.326,0.166
10,2474.764,582.780,127.594,30.245,5.449,1.238,0.195
11,3540.691,960.066,214.489,49.510,11.975,2.965,0.677,0.081
