w\k,3,4,5,6,7,8,9,10
4,0.077
5,0.140,0.067
6,0.254,0.138,0.075
7,0.360,0.186,0.127,0.072
8,0.470,0.255,0.172,0.124,0.076
9,0.611,0.345,0.216,0.168,0.121,0.066
10,0.736,0.426,0.272,0.215,0.168,0.120,0.073
11,0.821,0.529,0.346,0.267,0.221,0.174,0.138,0.062
