w\k,3,4,5,6,7,8,9,10
4,0.059
5,0.192,0.043
6,1.726,0.127,0.048
7,14.063,0.946,0.082,0.046
8,48.577,6.478,1.125,0.084,0.047
9,108.832,24.675,4.303,0.953,0.093,0.040
10,186.227,42.626,9.646,2.310,0.438,0.041,0.040
11,259.147,70.084,16.519,3.760,0.926,0.165,0.030,0.040
