w\k,3,4,5,6,7,8,9,10
4,1.00
5,0.99,0.99
6,1.29,0.88,1.06
7,4.03,1.08,0.95,1.08
8,10.45,2.80,1.11,0.90,1.00
9,20.09,7.40,1.98,1.03,0.93,1.07
10,33.08,13.61,3.87,1.41,0.88,0.87,0.98
11,47.04,20.84,5.47,1.85,1.01,0.89,0.84,1.00
