w\k,3,4,5,6,7,8,9,10
4,20.07
5,14.50,17.72
6,11.84,13.00,17.03
7,10.45,10.71,12.66,15.67
8,9.67,9.53,10.56,11.95,14.75
9,9.24,8.97,9.49,10.21,11.45,13.65
10,9.00,8.68,8.92,9.33,9.92,10.60,13.10
11,8.92,8.58,8.72,8.94,9.24,9.14,10.44,12.88
