w\k,3,4,5,6,7,8,9,10
4,"R=0.680, BT=20.07s, QT=0.98s, FS=56348KB, FN=0.000, FP=0.642, FPR=0.177"
5,"R=0.511, BT=14.50s, QT=0.86s, FS=43529KB, FN=0.000, FP=4.681, FPR=0.215","R=0.656, BT=17.72s, QT=0.96s, FS=54512KB, FN=0.000, FP=0.669, FPR=0.172"
6,"R=0.407, BT=11.84s, QT=0.99s, FS=35649KB, FN=0.000, FP=36.656, FPR=0.259","R=0.490, BT=13.00s, QT=0.85s, FS=41946KB, FN=0.000, FP=4.721, FPR=0.225","R=0.670, BT=17.03s, QT=0.98s, FS=55617KB, FN=0.000, FP=0.630, FPR=0.176"
7,"R=0.339, BT=10.45s, QT=2.67s, FS=30459KB, FN=0.000, FP=515.859, FPR=0.319","R=0.392, BT=10.71s, QT=0.95s, FS=34516KB, FN=0.000, FP=31.215, FPR=0.237","R=0.503, BT=12.66s, QT=0.86s, FS=42909KB, FN=0.000, FP=4.275, FPR=0.209","R=0.666, BT=15.67s, QT=0.98s, FS=55319KB, FN=0.000, FP=0.609, FPR=0.172"
8,"R=0.290, BT=9.67s, QT=7.55s, FS=26736KB, FN=0.000, FP=2223.765, FPR=0.401","R=0.328, BT=9.53s, QT=2.47s, FS=29621KB, FN=0.000, FP=339.793, FPR=0.274","R=0.403, BT=10.56s, QT=1.05s, FS=35310KB, FN=0.000, FP=51.508, FPR=0.230","R=0.500, BT=11.95s, QT=0.87s, FS=42686KB, FN=0.000, FP=5.258, FPR=0.197","R=0.666, BT=14.75s, QT=0.98s, FS=55309KB, FN=0.000, FP=0.714, FPR=0.150"
9,"R=0.254, BT=9.24s, QT=15.51s, FS=23995KB, FN=0.000, FP=5109.395, FPR=0.494","R=0.281, BT=8.97s, QT=6.79s, FS=26087KB, FN=0.000, FP=1206.289, FPR=0.324","R=0.335, BT=9.49s, QT=1.88s, FS=30190KB, FN=0.000, FP=213.657, FPR=0.260","R=0.400, BT=10.21s, QT=1.01s, FS=35105KB, FN=0.000, FP=43.712, FPR=0.222","R=0.500, BT=11.45s, QT=0.85s, FS=42702KB, FN=0.000, FP=4.878, FPR=0.178","R=0.667, BT=13.65s, QT=0.98s, FS=55395KB, FN=0.000, FP=0.622, FPR=0.147"
10,"R=0.225, BT=9.00s, QT=25.99s, FS=21857KB, FN=0.000, FP=8956.579, FPR=0.581","R=0.247, BT=8.68s, QT=11.64s, FS=23476KB, FN=0.000, FP=2209.487, FPR=0.390","R=0.287, BT=8.92s, QT=3.32s, FS=26509KB, FN=0.000, FP=489.567, FPR=0.299","R=0.333, BT=9.33s, QT=1.36s, FS=30002KB, FN=0.000, FP=113.421, FPR=0.259","R=0.400, BT=9.92s, QT=0.87s, FS=35081KB, FN=0.000, FP=20.771, FPR=0.210","R=0.501, BT=10.60s, QT=0.86s, FS=42733KB, FN=0.000, FP=4.609, FPR=0.169","R=0.666, BT=13.10s, QT=0.98s, FS=55324KB, FN=0.000, FP=0.783, FPR=0.119"
11,"R=0.203, BT=8.92s, QT=37.02s, FS=20127KB, FN=0.000, FP=12973.763, FPR=0.664","R=0.220, BT=8.58s, QT=18.92s, FS=21428KB, FN=0.000, FP=3685.320, FPR=0.472","R=0.250, BT=8.72s, QT=5.14s, FS=23742KB, FN=0.000, FP=833.705, FPR=0.357","R=0.285, BT=8.94s, QT=1.74s, FS=26364KB, FN=0.000, FP=187.879, FPR=0.294","R=0.333, BT=9.24s, QT=0.96s, FS=30032KB, FN=0.000, FP=46.461, FPR=0.248","R=0.400, BT=9.14s, QT=0.83s, FS=35125KB, FN=0.000, FP=11.674, FPR=0.207","R=0.500, BT=10.44s, QT=0.83s, FS=42683KB, FN=0.000, FP=2.414, FPR=0.162","R=0.667, BT=12.88s, QT=0.97s, FS=55339KB, FN=0.000, FP=0.518, FPR=0.124"
