w\k,3,4,5,6,7,8,9,10
4,0.98
5,0.86,0.96
6,0.99,0.85,0.98
7,2.67,0.95,0.86,0.98
8,7.55,2.47,1.05,0.87,0.98
9,15.51,6.79,1.88,1.01,0.85,0.98
10,25.99,11.64,3.32,1.36,0.87,0.86,0.98
11,37.02,18.92,5.14,1.74,0.96,0.83,0.83,0.97
