w\k,3,4,5,6,7,8,9,10
4,0.713
5,4.820,0.608
6,30.027,4.694,0.647
7,289.555,27.489,4.082,0.553
8,1608.856,269.063,45.468,5.790,0.725
9,4468.529,929.935,195.437,39.842,6.386,0.640
10,7852.957,1837.998,454.328,101.221,24.078,4.825,0.694
11,12720.920,3101.693,786.433,196.258,48.538,12.679,3.163,0.511
