w\k,3,4,5,6,7,8,9,10
4,1.02
5,0.90,1.02
6,0.98,0.93,1.03
7,2.01,0.99,0.91,1.02
8,6.19,2.21,1.08,0.92,1.05
9,14.03,5.50,1.86,1.04,1.02,1.17
10,23.67,10.01,3.21,1.34,0.93,0.90,1.02
11,36.84,16.18,4.96,1.84,1.01,0.89,0.89,1.02
