w\k,3,4,5,6,7,8,9,10
4,21.31
5,15.14,19.78
6,12.24,14.23,18.11
7,10.62,11.23,13.24,16.68
8,9.43,9.67,10.69,12.39,15.54
9,8.65,8.64,9.14,10.27,12.54,16.04
10,8.10,7.94,8.10,8.75,9.67,11.02,13.75
11,7.64,7.40,7.44,7.80,8.42,9.09,10.58,13.34
