w\k,3,4,5,6,7,8,9,10
4,20.10
5,14.46,17.78
6,11.82,12.97,17.04
7,10.48,10.73,12.68,15.63
8,9.69,9.57,10.67,11.96,14.75
9,9.21,8.97,9.46,10.18,11.41,13.67
10,8.99,8.65,8.95,9.33,9.93,10.61,13.09
11,8.93,8.63,8.76,9.00,9.29,9.14,10.44,12.87
