w\k,3,4,5,6,7,8,9,10
4,0.048
5,0.046,0.043
6,0.089,0.030,0.046
7,0.172,0.056,0.028,0.045
8,0.252,0.096,0.043,0.025,0.047
9,0.360,0.155,0.082,0.051,0.025,0.040
10,0.478,0.229,0.133,0.101,0.042,0.021,0.040
11,0.578,0.319,0.195,0.153,0.072,0.025,0.024,0.040
