w\k,3,4,5,6,7,8,9,10
4,0.059
5,0.134,0.043
6,0.578,0.066,0.048
7,5.322,0.268,0.030,0.046
8,15.041,1.940,0.246,0.026,0.047
9,32.587,6.975,1.392,0.220,0.025,0.040
10,54.405,11.940,2.858,0.659,0.073,0.021,0.040
11,74.266,19.732,4.906,1.086,0.218,0.034,0.024,0.040
