w\k,3,4,5,6,7,8,9,10
4,"R=0.680, BT=20.10s, QT=1.00s, FS=56348KB, FN=0.000, FP=0.059, FPR=0.048"
5,"R=0.511, BT=14.46s, QT=0.89s, FS=43529KB, FN=0.000, FP=0.134, FPR=0.046","R=0.656, BT=17.78s, QT=0.99s, FS=54512KB, FN=0.000, FP=0.043, FPR=0.043"
6,"R=0.407, BT=11.82s, QT=1.29s, FS=35649KB, FN=0.000, FP=0.578, FPR=0.089","R=0.490, BT=12.97s, QT=0.87s, FS=41946KB, FN=0.000, FP=0.066, FPR=0.030","R=0.670, BT=17.04s, QT=1.00s, FS=55617KB, FN=0.000, FP=0.048, FPR=0.046"
7,"R=0.339, BT=10.48s, QT=4.04s, FS=30459KB, FN=0.000, FP=5.322, FPR=0.172","R=0.392, BT=10.73s, QT=1.01s, FS=34516KB, FN=0.000, FP=0.268, FPR=0.056","R=0.503, BT=12.68s, QT=0.88s, FS=42909KB, FN=0.000, FP=0.030, FPR=0.028","R=0.666, BT=15.63s, QT=1.06s, FS=55319KB, FN=0.000, FP=0.046, FPR=0.045"
8,"R=0.290, BT=9.69s, QT=10.50s, FS=26736KB, FN=0.000, FP=15.041, FPR=0.252","R=0.328, BT=9.57s, QT=2.77s, FS=29621KB, FN=0.000, FP=1.940, FPR=0.096","R=0.403, BT=10.67s, QT=1.16s, FS=35310KB, FN=0.000, FP=0.246, FPR=0.043","R=0.500, BT=11.96s, QT=0.88s, FS=42686KB, FN=0.000, FP=0.026, FPR=0.025","R=0.666, BT=14.75s, QT=0.98s, FS=55309KB, FN=0.000, FP=0.047, FPR=0.047"
9,"R=0.254, BT=9.21s, QT=20.22s, FS=23995KB, FN=0.000, FP=32.587, FPR=0.360","R=0.281, BT=8.97s, QT=7.40s, FS=26087KB, FN=0.000, FP=6.975, FPR=0.155","R=0.335, BT=9.46s, QT=1.96s, FS=30190KB, FN=0.000, FP=1.392, FPR=0.082","R=0.400, BT=10.18s, QT=1.03s, FS=35105KB, FN=0.000, FP=0.220, FPR=0.051","R=0.500, BT=11.41s, QT=0.87s, FS=42702KB, FN=0.000, FP=0.025, FPR=0.025","R=0.667, BT=13.67s, QT=1.00s, FS=55395KB, FN=0.000, FP=0.040, FPR=0.040"
10,"R=0.225, BT=8.99s, QT=33.06s, FS=21857KB, FN=0.000, FP=54.405, FPR=0.478","R=0.247, BT=8.65s, QT=12.86s, FS=23476KB, FN=0.000, FP=11.940, FPR=0.229","R=0.287, BT=8.95s, QT=3.51s, FS=26509KB, FN=0.000, FP=2.858, FPR=0.133","R=0.333, BT=9.33s, QT=1.43s, FS=30002KB, FN=0.000, FP=0.659, FPR=0.101","R=0.400, BT=9.93s, QT=0.96s, FS=35081KB, FN=0.000, FP=0.073, FPR=0.042","R=0.501, BT=10.61s, QT=0.93s, FS=42733KB, FN=0.000, FP=0.021, FPR=0.021","R=0.666, BT=13.09s, QT=1.07s, FS=55324KB, FN=0.000, FP=0.040, FPR=0.040"
11,"R=0.203, BT=8.93s, QT=47.34s, FS=20127KB, FN=0.000, FP=74.266, FPR=0.578","R=0.220, BT=8.63s, QT=20.74s, FS=21428KB, FN=0.000, FP=19.732, FPR=0.319","R=0.250, BT=8.76s, QT=5.58s, FS=23742KB, FN=0.000, FP=4.906, FPR=0.195","R=0.285, BT=9.00s, QT=1.85s, FS=26364KB, FN=0.000, FP=1.086, FPR=0.153","R=0.333, BT=9.29s, QT=1.12s, FS=30032KB, FN=0.000, FP=0.218, FPR=0.072","R=0.400, BT=9.14s, QT=0.85s, FS=35125KB, FN=0.000, FP=0.034, FPR=0.025","R=0.500, BT=10.44s, QT=0.84s, FS=42683KB, FN=0.000, FP=0.024, FPR=0.024","R=0.667, BT=12.87s, QT=0.99s, FS=55339KB, FN=0.000, FP=0.040, FPR=0.040"
