w\k,3,4,5,6,7,8,9,10
4,0.046
5,0.079,0.043
6,0.157,0.070,0.046
7,0.252,0.119,0.077,0.045
8,0.339,0.178,0.117,0.068,0.045
9,0.447,0.247,0.151,0.112,0.067,0.039
10,0.555,0.311,0.191,0.152,0.120,0.075,0.035
11,0.645,0.396,0.257,0.205,0.174,0.131,0.056,0.030
