w\k,3,4,5,6,7,8,9,10
4,"R=0.680, BT=20.08s, QT=0.99s, FS=56348KB, FN=0.000, FP=0.051, FPR=0.046"
5,"R=0.511, BT=14.51s, QT=0.88s, FS=43529KB, FN=0.000, FP=0.425, FPR=0.079","R=0.656, BT=17.73s, QT=0.96s, FS=54512KB, FN=0.000, FP=0.043, FPR=0.043"
6,"R=0.407, BT=11.81s, QT=1.07s, FS=35649KB, FN=0.000, FP=3.195, FPR=0.157","R=0.490, BT=12.95s, QT=0.86s, FS=41946KB, FN=0.000, FP=0.344, FPR=0.070","R=0.670, BT=17.02s, QT=0.98s, FS=55617KB, FN=0.000, FP=0.048, FPR=0.046"
7,"R=0.339, BT=10.48s, QT=2.89s, FS=30459KB, FN=0.000, FP=34.887, FPR=0.252","R=0.392, BT=10.78s, QT=0.98s, FS=34516KB, FN=0.000, FP=2.551, FPR=0.119","R=0.503, BT=12.66s, QT=0.88s, FS=42909KB, FN=0.000, FP=0.322, FPR=0.077","R=0.666, BT=15.69s, QT=0.99s, FS=55319KB, FN=0.000, FP=0.046, FPR=0.045"
8,"R=0.290, BT=9.69s, QT=8.19s, FS=26736KB, FN=0.000, FP=152.122, FPR=0.339","R=0.328, BT=9.61s, QT=2.56s, FS=29621KB, FN=0.000, FP=23.328, FPR=0.178","R=0.403, BT=10.63s, QT=1.24s, FS=35310KB, FN=0.000, FP=3.857, FPR=0.117","R=0.500, BT=11.93s, QT=0.96s, FS=42686KB, FN=0.000, FP=0.372, FPR=0.068","R=0.666, BT=14.77s, QT=1.12s, FS=55309KB, FN=0.000, FP=0.045, FPR=0.045"
9,"R=0.254, BT=9.32s, QT=17.56s, FS=23995KB, FN=0.000, FP=350.654, FPR=0.447","R=0.281, BT=9.04s, QT=7.07s, FS=26087KB, FN=0.000, FP=85.913, FPR=0.247","R=0.335, BT=9.48s, QT=1.97s, FS=30190KB, FN=0.000, FP=15.261, FPR=0.151","R=0.400, BT=10.24s, QT=1.08s, FS=35105KB, FN=0.000, FP=3.376, FPR=0.112","R=0.500, BT=11.48s, QT=0.94s, FS=42702KB, FN=0.000, FP=0.373, FPR=0.067","R=0.667, BT=13.67s, QT=1.09s, FS=55395KB, FN=0.000, FP=0.039, FPR=0.039"
10,"R=0.225, BT=8.98s, QT=28.17s, FS=21857KB, FN=0.000, FP=618.350, FPR=0.555","R=0.247, BT=8.78s, QT=13.07s, FS=23476KB, FN=0.000, FP=153.143, FPR=0.311","R=0.287, BT=9.66s, QT=3.85s, FS=26509KB, FN=0.000, FP=34.312, FPR=0.191","R=0.333, BT=10.10s, QT=1.58s, FS=30002KB, FN=0.000, FP=8.351, FPR=0.152","R=0.400, BT=10.10s, QT=0.88s, FS=35081KB, FN=0.000, FP=1.584, FPR=0.120","R=0.501, BT=10.62s, QT=0.87s, FS=42733KB, FN=0.000, FP=0.326, FPR=0.075","R=0.666, BT=13.11s, QT=0.99s, FS=55324KB, FN=0.000, FP=0.035, FPR=0.035"
11,"R=0.203, BT=8.92s, QT=40.68s, FS=20127KB, FN=0.000, FP=877.780, FPR=0.645","R=0.220, BT=8.55s, QT=19.90s, FS=21428KB, FN=0.000, FP=251.315, FPR=0.396","R=0.250, BT=8.71s, QT=5.44s, FS=23742KB, FN=0.000, FP=57.129, FPR=0.257","R=0.285, BT=8.96s, QT=1.83s, FS=26364KB, FN=0.000, FP=13.323, FPR=0.205","R=0.333, BT=9.27s, QT=1.02s, FS=30032KB, FN=0.000, FP=3.284, FPR=0.174","R=0.400, BT=9.15s, QT=0.85s, FS=35125KB, FN=0.000, FP=0.819, FPR=0.131","R=0.500, BT=10.45s, QT=0.88s, FS=42683KB, FN=0.000, FP=0.115, FPR=0.056","R=0.667, BT=12.86s, QT=0.98s, FS=55339KB, FN=0.000, FP=0.030, FPR=0.030"
