w\k,3,4,5,6,7,8,9,10
4,20.08
5,14.51,17.73
6,11.81,12.95,17.02
7,10.48,10.78,12.66,15.69
8,9.69,9.61,10.63,11.93,14.77
9,9.32,9.04,9.48,10.24,11.48,13.67
10,8.98,8.78,9.66,10.10,10.10,10.62,13.11
11,8.92,8.55,8.71,8.96,9.27,9.15,10.45,12.86
