w\k,3,4,5,6,7,8,9,10
4,0.051
5,0.425,0.043
6,3.195,0.344,0.048
7,34.887,2.551,0.322,0.046
8,152.122,23.328,3.857,0.372,0.045
9,350.654,85.913,15.261,3.376,0.373,0.039
10,618.350,153.143,34.312,8.351,1.584,0.326,0.035
11,877.780,251.315,57.129,13.323,3.284,0.819,0.115,0.030
