w\k,3,4,5,6,7,8,9,10
4,"R=0.678, BT=20.80s, QT=1.00s, FS=56239KB, FN=0.000, FP=0.929, FPR=0.186"
5,"R=0.501, BT=14.67s, QT=1.03s, FS=42773KB, FN=0.000, FP=6.140, FPR=0.248","R=0.656, BT=19.17s, QT=1.10s, FS=54508KB, FN=0.000, FP=0.714, FPR=0.183"
6,"R=0.398, BT=12.16s, QT=1.13s, FS=34985KB, FN=0.000, FP=55.685, FPR=0.342","R=0.489, BT=13.05s, QT=0.84s, FS=41876KB, FN=0.000, FP=4.334, FPR=0.237","R=0.670, BT=17.08s, QT=0.98s, FS=55616KB, FN=0.000, FP=0.728, FPR=0.179"
7,"R=0.334, BT=10.33s, QT=4.67s, FS=30062KB, FN=0.000, FP=987.705, FPR=0.450","R=0.392, BT=10.73s, QT=0.95s, FS=34483KB, FN=0.000, FP=28.729, FPR=0.298","R=0.500, BT=12.55s, QT=0.86s, FS=42714KB, FN=0.000, FP=3.942, FPR=0.228","R=0.666, BT=15.75s, QT=0.97s, FS=55311KB, FN=0.000, FP=0.684, FPR=0.180"
8,"R=0.286, BT=9.58s, QT=12.48s, FS=26447KB, FN=0.000, FP=3525.517, FPR=0.584","R=0.327, BT=9.63s, QT=2.89s, FS=29583KB, FN=0.000, FP=396.598, FPR=0.369","R=0.399, BT=10.52s, QT=0.92s, FS=35036KB, FN=0.000, FP=27.067, FPR=0.266","R=0.500, BT=12.09s, QT=0.85s, FS=42665KB, FN=0.000, FP=3.573, FPR=0.231","R=0.666, BT=14.76s, QT=0.97s, FS=55310KB, FN=0.000, FP=0.691, FPR=0.179"
9,"R=0.250, BT=9.17s, QT=21.94s, FS=23733KB, FN=0.000, FP=6733.364, FPR=0.705","R=0.281, BT=9.04s, QT=7.60s, FS=26093KB, FN=0.000, FP=1334.825, FPR=0.451","R=0.333, BT=9.46s, QT=1.82s, FS=29996KB, FN=0.000, FP=198.358, FPR=0.318","R=0.400, BT=10.24s, QT=0.94s, FS=35132KB, FN=0.000, FP=30.313, FPR=0.273","R=0.500, BT=11.48s, QT=0.85s, FS=42691KB, FN=0.000, FP=4.355, FPR=0.229","R=0.667, BT=14.58s, QT=1.09s, FS=55395KB, FN=0.000, FP=0.636, FPR=0.179"
10,"R=0.223, BT=8.91s, QT=33.64s, FS=21633KB, FN=0.000, FP=10531.264, FPR=0.794","R=0.247, BT=8.75s, QT=13.63s, FS=23498KB, FN=0.000, FP=2449.465, FPR=0.538","R=0.285, BT=8.94s, QT=3.11s, FS=26367KB, FN=0.000, FP=437.852, FPR=0.371","R=0.334, BT=9.44s, QT=1.36s, FS=30068KB, FN=0.000, FP=109.639, FPR=0.306","R=0.400, BT=10.03s, QT=0.87s, FS=35111KB, FN=0.000, FP=20.253, FPR=0.262","R=0.500, BT=10.79s, QT=0.97s, FS=42709KB, FN=0.000, FP=4.271, FPR=0.225","R=0.666, BT=13.18s, QT=1.09s, FS=55324KB, FN=0.000, FP=0.670, FPR=0.177"
11,"R=0.200, BT=8.96s, QT=48.21s, FS=19919KB, FN=0.000, FP=15252.111, FPR=0.875","R=0.221, BT=8.66s, QT=18.71s, FS=21483KB, FN=0.000, FP=3557.006, FPR=0.629","R=0.249, BT=8.69s, QT=4.85s, FS=23653KB, FN=0.000, FP=757.476, FPR=0.447","R=0.286, BT=9.05s, QT=1.81s, FS=26457KB, FN=0.000, FP=196.702, FPR=0.359","R=0.334, BT=9.37s, QT=1.00s, FS=30059KB, FN=0.000, FP=43.038, FPR=0.306","R=0.400, BT=9.35s, QT=0.87s, FS=35107KB, FN=0.000, FP=10.373, FPR=0.264","R=0.500, BT=10.51s, QT=0.95s, FS=42676KB, FN=0.000, FP=2.589, FPR=0.238","R=0.667, BT=12.95s, QT=1.06s, FS=55339KB, FN=0.000, FP=0.484, FPR=0.185"
