w\k,3,4,5,6,7,8,9,10
4,21.29
5,15.15,19.72
6,12.23,14.16,18.08
7,10.64,11.28,13.20,16.74
8,9.45,9.69,10.72,12.43,15.55
9,8.67,8.53,9.14,10.13,11.71,14.45
10,8.08,7.95,8.36,8.88,10.15,11.77,13.76
11,7.64,7.34,7.44,7.80,8.42,9.14,10.62,13.33
