w\k,3,4,5,6,7,8,9,10
4,0.047
5,0.074,0.045
6,0.143,0.073,0.049
7,0.235,0.122,0.073,0.046
8,0.316,0.173,0.121,0.072,0.050
9,0.392,0.246,0.164,0.120,0.076,0.052
10,0.468,0.316,0.210,0.166,0.132,0.081,0.048
11,0.552,0.393,0.277,0.223,0.194,0.153,0.066,0.050
