w\k,3,4,5,6,7,8,9,10
4,"R=0.714, BT=21.29s, QT=1.10s, FS=58930KB, FN=0.000, FP=0.047, FPR=0.047"
5,"R=0.545, BT=15.15s, QT=0.94s, FS=46085KB, FN=0.000, FP=0.373, FPR=0.074","R=0.715, BT=19.72s, QT=1.04s, FS=58991KB, FN=0.000, FP=0.045, FPR=0.045"
6,"R=0.441, BT=12.23s, QT=1.01s, FS=38249KB, FN=0.000, FP=2.823, FPR=0.143","R=0.544, BT=14.16s, QT=0.99s, FS=46016KB, FN=0.000, FP=0.464, FPR=0.073","R=0.715, BT=18.08s, QT=1.04s, FS=59003KB, FN=0.000, FP=0.049, FPR=0.049"
7,"R=0.373, BT=10.64s, QT=2.09s, FS=33078KB, FN=0.000, FP=22.903, FPR=0.235","R=0.442, BT=11.28s, QT=1.07s, FS=38327KB, FN=0.000, FP=2.099, FPR=0.122","R=0.544, BT=13.20s, QT=1.00s, FS=46019KB, FN=0.000, FP=0.321, FPR=0.073","R=0.715, BT=16.74s, QT=1.11s, FS=59005KB, FN=0.000, FP=0.046, FPR=0.046"
8,"R=0.321, BT=9.45s, QT=6.49s, FS=29079KB, FN=0.000, FP=111.603, FPR=0.316","R=0.373, BT=9.69s, QT=2.30s, FS=33060KB, FN=0.000, FP=18.198, FPR=0.173","R=0.442, BT=10.72s, QT=1.12s, FS=38307KB, FN=0.000, FP=3.235, FPR=0.121","R=0.544, BT=12.43s, QT=0.93s, FS=46014KB, FN=0.000, FP=0.434, FPR=0.072","R=0.715, BT=15.55s, QT=1.05s, FS=59005KB, FN=0.000, FP=0.050, FPR=0.050"
9,"R=0.283, BT=8.67s, QT=14.91s, FS=26236KB, FN=0.000, FP=309.101, FPR=0.392","R=0.320, BT=8.53s, QT=5.66s, FS=29054KB, FN=0.000, FP=64.949, FPR=0.246","R=0.373, BT=9.14s, QT=1.93s, FS=33016KB, FN=0.000, FP=13.666, FPR=0.164","R=0.442, BT=10.13s, QT=1.06s, FS=38302KB, FN=0.000, FP=2.963, FPR=0.120","R=0.544, BT=11.71s, QT=0.92s, FS=46013KB, FN=0.000, FP=0.443, FPR=0.076","R=0.715, BT=14.45s, QT=1.11s, FS=59005KB, FN=0.000, FP=0.052, FPR=0.052"
10,"R=0.253, BT=8.08s, QT=25.50s, FS=23952KB, FN=0.000, FP=550.828, FPR=0.468","R=0.283, BT=7.95s, QT=10.87s, FS=26197KB, FN=0.000, FP=132.953, FPR=0.316","R=0.320, BT=8.36s, QT=3.58s, FS=29064KB, FN=0.000, FP=34.130, FPR=0.210","R=0.372, BT=8.88s, QT=1.41s, FS=33002KB, FN=0.000, FP=7.553, FPR=0.166","R=0.442, BT=10.15s, QT=1.06s, FS=38301KB, FN=0.000, FP=1.712, FPR=0.132","R=0.544, BT=11.77s, QT=0.98s, FS=46012KB, FN=0.000, FP=0.344, FPR=0.081","R=0.715, BT=13.76s, QT=1.04s, FS=59005KB, FN=0.000, FP=0.048, FPR=0.048"
11,"R=0.227, BT=7.64s, QT=40.17s, FS=21993KB, FN=0.000, FP=890.759, FPR=0.552","R=0.252, BT=7.34s, QT=17.19s, FS=23902KB, FN=0.000, FP=225.986, FPR=0.393","R=0.283, BT=7.44s, QT=5.32s, FS=26187KB, FN=0.000, FP=59.657, FPR=0.277","R=0.321, BT=7.80s, QT=1.97s, FS=29074KB, FN=0.000, FP=14.817, FPR=0.223","R=0.372, BT=8.42s, QT=1.06s, FS=32999KB, FN=0.000, FP=3.525, FPR=0.194","R=0.442, BT=9.14s, QT=0.90s, FS=38301KB, FN=0.000, FP=0.856, FPR=0.153","R=0.544, BT=10.62s, QT=0.90s, FS=46012KB, FN=0.000, FP=0.136, FPR=0.066","R=0.715, BT=13.33s, QT=1.07s, FS=59005KB, FN=0.000, FP=0.050, FPR=0.050"
