w\k,3,4,5,6,7,8,9,10
4,1.10
5,0.94,1.04
6,1.01,0.99,1.04
7,2.09,1.07,1.00,1.11
8,6.49,2.30,1.12,0.93,1.05
9,14.91,5.66,1.93,1.06,0.92,1.11
10,25.50,10.87,3.58,1.41,1.06,0.98,1.04
11,40.17,17.19,5.32,1.97,1.06,0.90,0.90,1.07
