w\k,3,4,5,6,7,8,9,10
4,0.205
5,1.309,0.157
6,8.521,1.319,0.213
7,78.790,7.532,1.117,0.147
8,416.366,69.955,12.648,1.611,0.193
9,1139.603,238.868,51.261,10.810,1.663,0.183
10,2009.865,471.358,120.487,27.492,6.617,1.234,0.181
11,3269.387,802.327,209.059,52.836,13.259,3.345,0.780,0.093
