w\k,3,4,5,6,7,8,9,10
4,1.03
5,0.90,1.02
6,1.00,0.92,1.03
7,2.07,0.99,0.91,1.04
8,6.47,2.26,1.10,0.91,1.04
9,14.82,5.62,1.90,1.04,0.92,1.05
10,26.64,10.55,3.31,1.37,0.95,0.92,1.02
11,39.51,16.98,5.25,1.93,1.05,0.90,0.88,1.02
