w\k,3,4,5,6,7,8,9,10
4,21.33
5,15.20,19.77
6,12.19,14.14,18.07
7,10.64,11.25,13.19,16.72
8,9.45,9.66,10.69,12.43,15.50
9,8.63,8.54,9.12,10.16,11.74,14.47
10,8.08,8.01,8.11,8.75,9.70,11.01,13.71
11,7.63,7.39,7.44,7.77,8.44,9.12,10.57,13.28
