w\k,3,4,5,6,7,8,9,10
4,"R=0.714, BT=21.33s, QT=1.03s, FS=58930KB, FN=0.000, FP=0.205, FPR=0.086"
5,"R=0.545, BT=15.20s, QT=0.90s, FS=46085KB, FN=0.000, FP=1.309, FPR=0.132","R=0.715, BT=19.77s, QT=1.02s, FS=58991KB, FN=0.000, FP=0.157, FPR=0.081"
6,"R=0.441, BT=12.19s, QT=1.00s, FS=38249KB, FN=0.000, FP=8.521, FPR=0.206","R=0.544, BT=14.14s, QT=0.92s, FS=46016KB, FN=0.000, FP=1.319, FPR=0.129","R=0.715, BT=18.07s, QT=1.03s, FS=59003KB, FN=0.000, FP=0.213, FPR=0.087"
7,"R=0.373, BT=10.64s, QT=2.07s, FS=33078KB, FN=0.000, FP=78.790, FPR=0.295","R=0.442, BT=11.25s, QT=0.99s, FS=38327KB, FN=0.000, FP=7.532, FPR=0.176","R=0.544, BT=13.19s, QT=0.91s, FS=46019KB, FN=0.000, FP=1.117, FPR=0.133","R=0.715, BT=16.72s, QT=1.04s, FS=59005KB, FN=0.000, FP=0.147, FPR=0.085"
8,"R=0.321, BT=9.45s, QT=6.47s, FS=29079KB, FN=0.000, FP=416.366, FPR=0.380","R=0.373, BT=9.66s, QT=2.26s, FS=33060KB, FN=0.000, FP=69.955, FPR=0.231","R=0.442, BT=10.69s, QT=1.10s, FS=38307KB, FN=0.000, FP=12.648, FPR=0.178","R=0.544, BT=12.43s, QT=0.91s, FS=46014KB, FN=0.000, FP=1.611, FPR=0.138","R=0.715, BT=15.50s, QT=1.04s, FS=59005KB, FN=0.000, FP=0.193, FPR=0.083"
9,"R=0.283, BT=8.63s, QT=14.82s, FS=26236KB, FN=0.000, FP=1139.603, FPR=0.460","R=0.320, BT=8.54s, QT=5.62s, FS=29054KB, FN=0.000, FP=238.868, FPR=0.300","R=0.373, BT=9.12s, QT=1.90s, FS=33016KB, FN=0.000, FP=51.261, FPR=0.219","R=0.442, BT=10.16s, QT=1.04s, FS=38302KB, FN=0.000, FP=10.810, FPR=0.177","R=0.544, BT=11.74s, QT=0.92s, FS=46013KB, FN=0.000, FP=1.663, FPR=0.133","R=0.715, BT=14.47s, QT=1.05s, FS=59005KB, FN=0.000, FP=0.183, FPR=0.085"
10,"R=0.253, BT=8.08s, QT=26.64s, FS=23952KB, FN=0.000, FP=2009.865, FPR=0.548","R=0.283, BT=8.01s, QT=10.55s, FS=26197KB, FN=0.000, FP=471.358, FPR=0.366","R=0.320, BT=8.11s, QT=3.31s, FS=29064KB, FN=0.000, FP=120.487, FPR=0.272","R=0.372, BT=8.75s, QT=1.37s, FS=33002KB, FN=0.000, FP=27.492, FPR=0.221","R=0.442, BT=9.70s, QT=0.95s, FS=38301KB, FN=0.000, FP=6.617, FPR=0.177","R=0.544, BT=11.01s, QT=0.92s, FS=46012KB, FN=0.000, FP=1.234, FPR=0.132","R=0.715, BT=13.71s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.181, FPR=0.086"
11,"R=0.227, BT=7.63s, QT=39.51s, FS=21993KB, FN=0.000, FP=3269.387, FPR=0.634","R=0.252, BT=7.39s, QT=16.98s, FS=23902KB, FN=0.000, FP=802.327, FPR=0.447","R=0.283, BT=7.44s, QT=5.25s, FS=26187KB, FN=0.000, FP=209.059, FPR=0.337","R=0.321, BT=7.77s, QT=1.93s, FS=29074KB, FN=0.000, FP=52.836, FPR=0.267","R=0.372, BT=8.44s, QT=1.05s, FS=32999KB, FN=0.000, FP=13.259, FPR=0.234","R=0.442, BT=9.12s, QT=0.90s, FS=38301KB, FN=0.000, FP=3.345, FPR=0.193","R=0.544, BT=10.57s, QT=0.88s, FS=46012KB, FN=0.000, FP=0.780, FPR=0.154","R=0.715, BT=13.28s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.093, FPR=0.077"
