w\k,3,4,5,6,7,8,9,10
4,"R=0.714, BT=21.34s, QT=1.01s, FS=58930KB, FN=0.000, FP=0.713, FPR=0.176"
5,"R=0.545, BT=15.14s, QT=0.90s, FS=46085KB, FN=0.000, FP=4.818, FPR=0.226","R=0.715, BT=19.72s, QT=1.01s, FS=58991KB, FN=0.000, FP=0.608, FPR=0.181"
6,"R=0.441, BT=12.23s, QT=0.97s, FS=38249KB, FN=0.000, FP=28.901, FPR=0.272","R=0.544, BT=14.13s, QT=0.90s, FS=46016KB, FN=0.000, FP=4.693, FPR=0.229","R=0.715, BT=18.06s, QT=1.06s, FS=59003KB, FN=0.000, FP=0.647, FPR=0.180"
7,"R=0.373, BT=10.64s, QT=2.07s, FS=33078KB, FN=0.000, FP=288.252, FPR=0.349","R=0.442, BT=11.20s, QT=1.00s, FS=38327KB, FN=0.000, FP=27.481, FPR=0.271","R=0.544, BT=13.22s, QT=0.90s, FS=46019KB, FN=0.000, FP=4.080, FPR=0.228","R=0.715, BT=16.64s, QT=1.03s, FS=59005KB, FN=0.000, FP=0.553, FPR=0.178"
8,"R=0.321, BT=9.45s, QT=6.18s, FS=29079KB, FN=0.000, FP=1606.622, FPR=0.415","R=0.373, BT=9.69s, QT=2.21s, FS=33060KB, FN=0.000, FP=269.019, FPR=0.311","R=0.442, BT=10.69s, QT=1.08s, FS=38307KB, FN=0.000, FP=45.460, FPR=0.263","R=0.544, BT=12.42s, QT=0.93s, FS=46014KB, FN=0.000, FP=5.788, FPR=0.230","R=0.715, BT=15.56s, QT=1.03s, FS=59005KB, FN=0.000, FP=0.725, FPR=0.182"
9,"R=0.283, BT=8.65s, QT=13.93s, FS=26236KB, FN=0.000, FP=4465.502, FPR=0.500","R=0.320, BT=8.62s, QT=5.47s, FS=29054KB, FN=0.000, FP=929.870, FPR=0.358","R=0.373, BT=9.15s, QT=1.86s, FS=33016KB, FN=0.000, FP=195.422, FPR=0.296","R=0.442, BT=10.16s, QT=1.03s, FS=38302KB, FN=0.000, FP=39.834, FPR=0.267","R=0.544, BT=12.00s, QT=1.02s, FS=46013KB, FN=0.000, FP=6.385, FPR=0.235","R=0.715, BT=15.43s, QT=1.14s, FS=59005KB, FN=0.000, FP=0.640, FPR=0.174"
10,"R=0.253, BT=8.50s, QT=25.17s, FS=23952KB, FN=0.000, FP=7848.740, FPR=0.581","R=0.283, BT=7.95s, QT=9.98s, FS=26197KB, FN=0.000, FP=1837.841, FPR=0.424","R=0.320, BT=8.12s, QT=3.22s, FS=29064KB, FN=0.000, FP=454.310, FPR=0.334","R=0.372, BT=8.74s, QT=1.33s, FS=33002KB, FN=0.000, FP=101.207, FPR=0.301","R=0.442, BT=9.67s, QT=0.92s, FS=38301KB, FN=0.000, FP=24.072, FPR=0.274","R=0.544, BT=11.03s, QT=0.89s, FS=46012KB, FN=0.000, FP=4.824, FPR=0.225","R=0.715, BT=13.78s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.694, FPR=0.178"
11,"R=0.227, BT=7.65s, QT=36.69s, FS=21993KB, FN=0.000, FP=12715.526, FPR=0.673","R=0.252, BT=7.40s, QT=16.15s, FS=23902KB, FN=0.000, FP=3101.492, FPR=0.491","R=0.283, BT=7.44s, QT=4.97s, FS=26187KB, FN=0.000, FP=786.413, FPR=0.402","R=0.321, BT=7.79s, QT=1.84s, FS=29074KB, FN=0.000, FP=196.238, FPR=0.330","R=0.372, BT=8.45s, QT=1.02s, FS=32999KB, FN=0.000, FP=48.526, FPR=0.310","R=0.442, BT=9.13s, QT=0.89s, FS=38301KB, FN=0.000, FP=12.672, FPR=0.272","R=0.544, BT=10.56s, QT=0.88s, FS=46012KB, FN=0.000, FP=3.162, FPR=0.234","R=0.715, BT=13.33s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.511, FPR=0.187"
