w\k,3,4,5,6,7,8,9,10
4,0.631
5,4.577,0.663
6,36.568,4.692,0.613
7,515.766,31.192,4.246,0.587
8,2223.670,339.776,51.491,5.237,0.689
9,5109.250,1206.281,213.645,43.694,4.859,0.603
10,8956.422,2209.483,489.559,113.412,20.759,4.601,0.770
11,12973.645,3685.316,833.702,187.875,46.453,11.669,2.409,0.506
