w\k,3,4,5,6,7,8,9,10
4,20.14
5,14.51,17.79
6,11.85,12.95,16.97
7,10.45,10.74,12.63,15.68
8,9.67,9.57,10.63,11.92,15.22
9,9.33,9.05,9.48,10.21,11.46,13.60
10,9.01,8.69,8.92,9.34,9.95,10.63,13.04
11,8.91,8.59,8.70,8.92,9.25,9.14,10.41,12.87
